Date,SKU,MAE
2025-04-21,BEAU-003,1.6429
2025-04-21,GROC-002,2.6143
2025-04-21,GROC-001,1.7762
2025-04-21,CLTH-003,1.6333
2025-04-21,GRDN-003,1.2571
2025-04-21,GRDN-002,1.3333
2025-04-21,DIY0-001,1.0476
2025-04-21,GROC-003,1.8667
2025-04-21,GRDN-001,1.0667
2025-04-21,FURN-002,1.4381
2025-04-21,DIY0-002,1.5429
2025-04-21,FURN-001,1.7143
2025-04-21,ELEC-003,1.0333
2025-04-21,DIY0-003,1.8857
2025-04-21,ELEC-002,1.1381
2025-04-21,FURN-003,1.6143
2025-04-21,MUSC-001,1.3524
2025-04-21,CLTH-002,0.9476
2025-04-21,HLTH-002,1.0571
2025-04-21,MOVI-003,1.3381
2025-04-21,MOVI-002,1.4476
2025-04-21,BOOK-001,1.2619
2025-04-21,MOVI-001,1.8571
2025-04-21,JWLY-003,1.4857
2025-04-21,JWLY-002,1.2143
2025-04-21,HLTH-001,1.4762
2025-04-21,BOOK-002,0.9286
2025-04-21,HOMK-003,1.0286
2025-04-21,BOOK-003,0.7905
2025-04-21,HOMK-002,0.8429
2025-04-21,HOMK-001,1.4714
2025-04-21,HLTH-003,1.6333
2025-04-21,CLTH-001,0.6429
2025-04-21,JWLY-001,1.8
2025-04-21,TOYS-003,1.9286
2025-04-21,ELEC-001,1.1286
2025-04-22,APPL-001,1.1714
2025-04-22,PETS-001,1.9714
2025-04-22,PCAR-003,1.4
2025-04-22,PCAR-002,0.9476
2025-04-22,BABY-002,1.3333
2025-04-22,PCAR-001,1.3
2025-04-22,OUTD-003,0.9714
2025-04-22,BABY-001,1.681
2025-04-22,BABY-003,1.3571
2025-04-22,OUTD-001,1.0
2025-04-22,OFFC-003,1.3571
2025-04-22,BEAU-001,1.481
2025-04-22,OFFC-002,1.9
2025-04-22,OFFC-001,0.9238
2025-04-22,BEAU-002,1.4571
2025-04-22,OUTD-002,1.4429
2025-04-22,MUSC-003,1.481
2025-04-22,PETS-002,1.7143
2025-04-22,AUTO-003,1.3429
2025-04-22,APPL-002,1.4524
2025-04-22,TOYS-001,1.6905
2025-04-22,TOOL-003,1.2619
2025-04-22,APPL-003,1.7429
2025-04-22,TOOL-002,1.1905
2025-04-22,TOOL-001,1.2524
2025-04-22,PETS-003,1.8905
2025-04-22,SPRT-003,1.581
2025-04-22,SPRT-002,1.9476
2025-04-22,SPRT-001,1.781
2025-04-22,AUTO-002,1.2143
2025-04-22,SOFT-003,1.0714
2025-04-22,SOFT-002,1.4238
2025-04-22,SOFT-001,0.9
2025-04-22,AUTO-001,0.9
2025-04-22,TOYS-002,1.1143
2025-04-22,MUSC-002,1.4143
2025-04-22,BEAU-003,1.5048
2025-04-22,GROC-002,2.7619
2025-04-22,GROC-001,2.0286
2025-04-22,CLTH-003,1.6
2025-04-22,GRDN-003,1.3857
2025-04-22,GRDN-002,1.0143
2025-04-22,DIY0-001,1.1714
2025-04-22,GROC-003,1.8571
2025-04-22,GRDN-001,1.2143
2025-04-22,FURN-002,1.7429
2025-04-22,DIY0-002,1.5714
2025-04-22,FURN-001,1.5762
2025-04-22,ELEC-003,0.8905
2025-04-22,DIY0-003,1.8571
2025-04-22,ELEC-002,1.0048
2025-04-22,FURN-003,1.5952
2025-04-22,MUSC-001,1.3429
2025-04-22,CLTH-002,1.1286
2025-04-22,HLTH-002,0.9762
2025-04-22,MOVI-003,1.1952
2025-04-22,MOVI-002,1.7143
2025-04-22,BOOK-001,0.9905
2025-04-22,MOVI-001,1.5714
2025-04-22,JWLY-003,1.6429
2025-04-22,JWLY-002,1.3571
2025-04-22,HLTH-001,1.2143
2025-04-22,BOOK-002,0.9952
2025-04-22,HOMK-003,1.3143
2025-04-22,BOOK-003,0.9
2025-04-22,HOMK-002,1.0857
2025-04-22,HOMK-001,1.2286
2025-04-22,HLTH-003,1.6143
2025-04-22,CLTH-001,0.619
2025-04-22,JWLY-001,1.8
2025-04-22,TOYS-003,1.9286
2025-04-22,ELEC-001,0.9714
2025-04-23,APPL-001,1.4
2025-04-23,PETS-001,2.0905
2025-04-23,PCAR-003,1.4429
2025-04-23,PCAR-002,1.1762
2025-04-23,BABY-002,1.3286
2025-04-23,PCAR-001,1.2857
2025-04-23,OUTD-003,1.0143
2025-04-23,BABY-001,1.5905
2025-04-23,BABY-003,1.3714
2025-04-23,OUTD-001,1.2667
2025-04-23,OFFC-003,1.2143
2025-04-23,BEAU-001,1.5429
2025-04-23,OFFC-002,1.8905
2025-04-23,OFFC-001,0.9571
2025-04-23,BEAU-002,1.8857
2025-04-23,OUTD-002,1.4238
2025-04-23,MUSC-003,1.6619
2025-04-23,PETS-002,1.6905
2025-04-23,AUTO-003,1.1905
2025-04-23,APPL-002,1.319
2025-04-23,TOYS-001,1.8333
2025-04-23,TOOL-003,1.381
2025-04-23,APPL-003,1.5952
2025-04-23,TOOL-002,1.1571
2025-04-23,TOOL-001,1.1143
2025-04-23,PETS-003,2.0286
2025-04-23,SPRT-003,1.5667
2025-04-23,SPRT-002,2.2143
2025-04-23,SPRT-001,1.4571
2025-04-23,AUTO-002,1.3286
2025-04-23,SOFT-003,1.1667
2025-04-23,SOFT-002,1.4333
2025-04-23,SOFT-001,1.019
2025-04-23,AUTO-001,0.6905
2025-04-23,TOYS-002,0.8238
2025-04-23,MUSC-002,1.5238
2025-04-23,BEAU-003,1.6476
2025-04-23,GROC-002,2.6714
2025-04-23,GROC-001,1.7857
2025-04-23,CLTH-003,1.8095
2025-04-23,GRDN-003,1.0857
2025-04-23,GRDN-002,1.0714
2025-04-23,DIY0-001,1.119
2025-04-23,GROC-003,2.1143
2025-04-23,GRDN-001,1.2048
2025-04-23,FURN-002,1.819
2025-04-23,DIY0-002,1.5238
2025-04-23,FURN-001,1.7
2025-04-23,ELEC-003,0.6571
2025-04-23,DIY0-003,2.1286
2025-04-23,ELEC-002,0.8571
2025-04-23,FURN-003,1.5476
2025-04-23,MUSC-001,1.6429
2025-04-23,CLTH-002,1.0476
2025-04-23,HLTH-002,1.0857
2025-04-23,MOVI-003,1.1952
2025-04-23,MOVI-002,1.5619
2025-04-23,BOOK-001,1.0905
2025-04-23,MOVI-001,1.4286
2025-04-23,JWLY-003,1.5
2025-04-23,JWLY-002,1.1905
2025-04-23,HLTH-001,1.3571
2025-04-23,BOOK-002,1.1429
2025-04-23,HOMK-003,1.5476
2025-04-23,BOOK-003,1.0429
2025-04-23,HOMK-002,1.1667
2025-04-23,HOMK-001,1.0714
2025-04-23,HLTH-003,1.9476
2025-04-23,CLTH-001,0.7048
2025-04-23,JWLY-001,1.6238
2025-04-23,TOYS-003,1.9857
2025-04-23,ELEC-001,0.8905
2025-04-24,APPL-001,1.5476
2025-04-24,PETS-001,2.0571
2025-04-24,PCAR-003,1.2143
2025-04-24,PCAR-002,1.0476
2025-04-24,BABY-002,1.2333
2025-04-24,PCAR-001,1.2143
2025-04-24,OUTD-003,1.1048
2025-04-24,BABY-001,1.7714
2025-04-24,BABY-003,1.4714
2025-04-24,OUTD-001,1.1667
2025-04-24,OFFC-003,1.2
2025-04-24,BEAU-001,1.4667
2025-04-24,OFFC-002,1.7524
2025-04-24,OFFC-001,1.2143
2025-04-24,BEAU-002,1.9762
2025-04-24,OUTD-002,1.5714
2025-04-24,MUSC-003,1.6476
2025-04-24,PETS-002,2.0238
2025-04-24,AUTO-003,1.0857
2025-04-24,APPL-002,1.0333
2025-04-24,TOYS-001,1.6667
2025-04-24,TOOL-003,1.5238
2025-04-24,APPL-003,1.9286
2025-04-24,TOOL-002,1.381
2025-04-24,TOOL-001,1.1
2025-04-24,PETS-003,1.8143
2025-04-24,SPRT-003,1.2905
2025-04-24,SPRT-002,2.2143
2025-04-24,SPRT-001,1.3143
2025-04-24,AUTO-002,1.5476
2025-04-24,SOFT-003,1.4048
2025-04-24,SOFT-002,1.281
2025-04-24,SOFT-001,1.3048
2025-04-24,AUTO-001,1.0714
2025-04-24,TOYS-002,0.9476
2025-04-24,MUSC-002,1.519
2025-04-24,BEAU-003,1.9333
2025-04-24,GROC-002,2.2381
2025-04-24,GROC-001,2.0429
2025-04-24,CLTH-003,1.6429
2025-04-24,GRDN-003,0.9333
2025-04-24,GRDN-002,1.2857
2025-04-24,DIY0-001,1.1905
2025-04-24,GROC-003,1.7714
2025-04-24,GRDN-001,1.3476
2025-04-24,FURN-002,1.7
2025-04-24,DIY0-002,1.3333
2025-04-24,FURN-001,1.9857
2025-04-24,ELEC-003,0.7571
2025-04-24,DIY0-003,2.0476
2025-04-24,ELEC-002,0.8571
2025-04-24,FURN-003,1.4048
2025-04-24,MUSC-001,1.4952
2025-04-24,CLTH-002,0.9857
2025-04-24,HLTH-002,1.1667
2025-04-24,MOVI-003,1.2238
2025-04-24,MOVI-002,1.8286
2025-04-24,BOOK-001,1.0333
2025-04-24,MOVI-001,1.4286
2025-04-24,JWLY-003,1.219
2025-04-24,JWLY-002,1.2
2025-04-24,HLTH-001,1.5143
2025-04-24,BOOK-002,1.3143
2025-04-24,HOMK-003,1.3952
2025-04-24,BOOK-003,0.9333
2025-04-24,HOMK-002,1.119
2025-04-24,HOMK-001,1.0857
2025-04-24,HLTH-003,1.8952
2025-04-24,CLTH-001,1.2143
2025-04-24,JWLY-001,1.3429
2025-04-24,TOYS-003,2.0952
2025-04-24,ELEC-001,1.0286
2025-04-25,APPL-001,1.4476
2025-04-25,PETS-001,2.2
2025-04-25,PCAR-003,0.9857
2025-04-25,PCAR-002,1.1952
2025-04-25,BABY-002,1.2
2025-04-25,PCAR-001,1.4857
2025-04-25,OUTD-003,1.3048
2025-04-25,BABY-001,1.4571
2025-04-25,BABY-003,1.5286
2025-04-25,OUTD-001,0.8857
2025-04-25,OFFC-003,1.1429
2025-04-25,BEAU-001,1.5143
2025-04-25,OFFC-002,1.6857
2025-04-25,OFFC-001,0.8571
2025-04-25,BEAU-002,1.8714
2025-04-25,OUTD-002,1.7
2025-04-25,MUSC-003,1.3381
2025-04-25,PETS-002,1.7381
2025-04-25,AUTO-003,1.2238
2025-04-25,APPL-002,1.0857
2025-04-25,TOYS-001,1.8714
2025-04-25,TOOL-003,1.6714
2025-04-25,APPL-003,1.9286
2025-04-25,TOOL-001,1.0952
2025-04-25,PETS-003,1.5429
2025-04-25,SPRT-003,1.1476
2025-04-25,SPRT-002,1.9143
2025-04-25,SPRT-001,1.5048
2025-04-25,AUTO-002,1.2667
2025-04-25,SOFT-003,1.4476
2025-04-25,SOFT-002,1.2857
2025-04-25,SOFT-001,1.3
2025-04-25,AUTO-001,0.9381
2025-04-25,TOYS-002,1.3238
2025-04-25,MUSC-002,1.381
2025-04-25,BEAU-003,1.9095
2025-04-25,GROC-002,2.2714
2025-04-25,GROC-001,1.8429
2025-04-25,CLTH-003,1.5
2025-04-25,GRDN-003,0.919
2025-04-25,GRDN-002,1.3714
2025-04-25,DIY0-001,1.2143
2025-04-25,GROC-003,1.5952
2025-04-25,GRDN-001,1.3429
2025-04-25,FURN-002,1.4429
2025-04-25,DIY0-002,1.1667
2025-04-25,FURN-001,1.9429
2025-04-25,ELEC-003,0.7857
2025-04-25,DIY0-003,1.9143
2025-04-25,ELEC-002,0.8857
2025-04-25,FURN-003,1.1571
2025-04-25,MUSC-001,1.4762
2025-04-25,CLTH-002,0.9524
2025-04-25,HLTH-002,1.381
2025-04-25,MOVI-003,1.6714
2025-04-25,MOVI-002,1.5524
2025-04-25,BOOK-001,1.4048
2025-04-25,MOVI-001,1.8143
2025-04-25,JWLY-003,1.3476
2025-04-25,JWLY-002,1.3571
2025-04-25,HLTH-001,1.5714
2025-04-25,BOOK-002,1.4571
2025-04-25,HOMK-003,1.4619
2025-04-25,BOOK-003,0.9429
2025-04-25,HOMK-002,1.1333
2025-04-25,HOMK-001,0.8143
2025-04-25,HLTH-003,1.7619
2025-04-25,CLTH-001,1.5143
2025-04-25,JWLY-001,1.219
2025-04-25,TOYS-003,2.1429
2025-04-25,ELEC-001,0.9286
2025-04-26,APPL-001,1.4571
2025-04-26,PETS-001,2.081
2025-04-26,PCAR-003,0.9048
2025-04-26,PCAR-002,1.2429
2025-04-26,BABY-002,0.919
2025-04-26,PCAR-001,1.5714
2025-04-26,OUTD-003,1.1571
2025-04-26,BABY-001,1.1714
2025-04-26,BABY-003,1.5143
2025-04-26,OUTD-001,0.9619
2025-04-26,OFFC-003,1.2286
2025-04-26,BEAU-001,1.6095
2025-04-26,OFFC-002,1.7571
2025-04-26,OFFC-001,0.881
2025-04-26,BEAU-002,1.7286
2025-04-26,OUTD-002,1.6905
2025-04-26,MUSC-003,1.3619
2025-04-26,PETS-002,1.5476
2025-04-26,AUTO-003,1.3714
2025-04-26,APPL-002,0.9714
2025-04-26,TOYS-001,1.7
2025-04-26,TOOL-003,1.5571
2025-04-26,APPL-003,1.6143
2025-04-26,TOOL-001,1.0857
2025-04-26,PETS-003,1.4714
2025-04-26,SPRT-003,0.7238
2025-04-26,SPRT-002,1.9333
2025-04-26,SPRT-001,1.6571
2025-04-26,AUTO-002,1.1571
2025-04-26,SOFT-003,1.4333
2025-04-26,SOFT-002,1.3
2025-04-26,SOFT-001,1.581
2025-04-26,AUTO-001,1.2286
2025-04-26,TOYS-002,1.5143
2025-04-26,MUSC-002,1.1905
2025-04-26,BEAU-003,1.9381
2025-04-26,GROC-002,2.3
2025-04-26,GROC-001,1.6524
2025-04-26,CLTH-003,1.5476
2025-04-26,GRDN-003,0.7429
2025-04-26,GRDN-002,1.6238
2025-04-26,DIY0-001,1.0476
2025-04-26,GROC-003,1.5952
2025-04-26,GRDN-001,1.3619
2025-04-26,FURN-002,1.5571
2025-04-26,DIY0-002,1.3095
2025-04-26,FURN-001,1.8381
2025-04-26,ELEC-003,0.7476
2025-04-26,DIY0-003,1.8143
2025-04-26,ELEC-002,0.8571
2025-04-26,FURN-003,1.0
2025-04-26,MUSC-001,1.4762
2025-04-26,CLTH-002,1.0286
2025-04-26,HLTH-002,1.3381
2025-04-26,MOVI-003,1.9571
2025-04-26,MOVI-002,1.3429
2025-04-26,BOOK-001,1.2
2025-04-26,MOVI-001,1.7619
2025-04-26,JWLY-003,1.4857
2025-04-26,JWLY-002,1.2
2025-04-26,HLTH-001,1.4381
2025-04-26,BOOK-002,1.3
2025-04-26,HOMK-003,1.3857
2025-04-26,BOOK-003,1.2238
2025-04-26,HOMK-002,1.2952
2025-04-26,HOMK-001,0.6857
2025-04-26,HLTH-003,1.9095
2025-04-26,CLTH-001,1.5143
2025-04-26,JWLY-001,1.2048
2025-04-26,TOYS-003,2.0
2025-04-26,ELEC-001,0.9524
2025-04-27,APPL-001,1.4571
2025-04-27,PETS-001,1.9143
2025-04-27,PCAR-003,0.9429
2025-04-27,PCAR-002,1.0905
2025-04-27,BABY-002,1.0143
2025-04-27,PCAR-001,1.3143
2025-04-27,OUTD-003,1.3143
2025-04-27,BABY-001,1.3143
2025-04-27,BABY-003,1.6571
2025-04-27,OUTD-001,1.1
2025-04-27,OFFC-003,1.1905
2025-04-27,BEAU-001,1.2571
2025-04-27,OFFC-002,1.7333
2025-04-27,OFFC-001,0.8524
2025-04-27,BEAU-002,1.7143
2025-04-27,OUTD-002,1.6286
2025-04-27,MUSC-003,1.081
2025-04-27,PETS-002,1.3429
2025-04-27,AUTO-003,1.2143
2025-04-27,APPL-002,0.7714
2025-04-27,TOYS-001,1.8429
2025-04-27,TOOL-003,1.3857
2025-04-27,APPL-003,1.1714
2025-04-27,TOOL-001,1.2143
2025-04-27,PETS-003,1.4524
2025-04-27,SPRT-003,0.7286
2025-04-27,SPRT-002,1.7857
2025-04-27,SPRT-001,1.6619
2025-04-27,AUTO-002,1.1667
2025-04-27,SOFT-003,1.2952
2025-04-27,SOFT-002,1.5333
2025-04-27,SOFT-001,1.7333
2025-04-27,AUTO-001,1.3619
2025-04-27,TOYS-002,1.7857
2025-04-27,MUSC-002,1.3524
2025-04-27,BEAU-003,2.0381
2025-04-27,GROC-002,1.9524
2025-04-27,GROC-001,1.7762
2025-04-27,CLTH-003,1.381
2025-04-27,GRDN-003,0.9286
2025-04-27,GRDN-002,1.2714
2025-04-27,DIY0-001,0.9857
2025-04-27,GROC-003,1.7381
2025-04-27,GRDN-001,1.4762
2025-04-27,FURN-002,1.6286
2025-04-27,DIY0-002,1.2143
2025-04-27,FURN-001,1.7429
2025-04-27,ELEC-003,0.8143
2025-04-27,DIY0-003,1.5286
2025-04-27,ELEC-002,0.7143
2025-04-27,FURN-003,0.8714
2025-04-27,MUSC-001,1.3857
2025-04-27,CLTH-002,1.1667
2025-04-27,HLTH-002,1.1905
2025-04-27,MOVI-003,1.8857
2025-04-27,MOVI-002,1.4095
2025-04-27,BOOK-001,1.3048
2025-04-27,MOVI-001,1.4143
2025-04-27,JWLY-003,1.2095
2025-04-27,JWLY-002,1.0667
2025-04-27,HLTH-001,1.3
2025-04-27,BOOK-002,1.2952
2025-04-27,HOMK-003,1.3714
2025-04-27,BOOK-003,1.1952
2025-04-27,HOMK-002,1.4238
2025-04-27,HOMK-001,0.4762
2025-04-27,HLTH-003,1.7619
2025-04-27,CLTH-001,1.6048
2025-04-27,JWLY-001,1.0667
2025-04-27,TOYS-003,1.8714
2025-04-27,ELEC-001,0.9
2025-04-28,APPL-001,1.6
2025-04-28,PETS-001,1.5857
2025-04-28,PCAR-003,1.2429
2025-04-28,PCAR-002,0.9
2025-04-28,BABY-002,1.0
2025-04-28,PCAR-001,1.3143
2025-04-28,OUTD-003,1.4143
2025-04-28,BABY-001,1.0571
2025-04-28,BABY-003,1.5238
2025-04-28,OUTD-001,1.2571
2025-04-28,OFFC-003,1.2143
2025-04-28,BEAU-001,1.5429
2025-04-28,OFFC-002,1.6
2025-04-28,OFFC-001,1.2
2025-04-28,BEAU-002,1.5952
2025-04-28,OUTD-002,1.5333
2025-04-28,MUSC-003,0.9476
2025-04-28,PETS-002,1.4571
2025-04-28,AUTO-003,1.1905
2025-04-28,APPL-002,0.619
2025-04-28,TOYS-001,1.8
2025-04-28,TOOL-003,1.5095
2025-04-28,APPL-003,1.4381
2025-04-28,TOOL-001,1.3
2025-04-28,PETS-003,1.5429
2025-04-28,SPRT-003,0.7238
2025-04-28,SPRT-002,1.6333
2025-04-28,SPRT-001,1.6619
2025-04-28,AUTO-002,1.3429
2025-04-28,SOFT-003,1.5429
2025-04-28,SOFT-002,1.5857
2025-04-28,SOFT-001,1.4476
2025-04-28,AUTO-001,1.3619
2025-04-28,TOYS-002,1.8095
2025-04-28,MUSC-002,1.5048
2025-04-28,BEAU-003,2.0476
2025-04-28,GROC-002,1.8571
2025-04-28,GROC-001,1.7143
2025-04-28,CLTH-003,1.381
2025-04-28,GRDN-003,1.3095
2025-04-28,GRDN-002,1.4143
2025-04-28,DIY0-001,1.3286
2025-04-28,GROC-003,1.9524
2025-04-28,GRDN-001,1.2429
2025-04-28,FURN-002,1.5
2025-04-28,DIY0-002,1.2571
2025-04-28,FURN-001,1.5286
2025-04-28,ELEC-003,0.7143
2025-04-28,DIY0-003,1.6143
2025-04-28,ELEC-002,0.7095
2025-04-28,FURN-003,0.7429
2025-04-28,MUSC-001,1.5333
2025-04-28,CLTH-002,1.0714
2025-04-28,HLTH-002,1.0476
2025-04-28,MOVI-003,1.6714
2025-04-28,MOVI-002,1.1524
2025-04-28,BOOK-001,1.2952
2025-04-28,MOVI-001,1.6333
2025-04-28,JWLY-003,1.0143
2025-04-28,JWLY-002,1.2048
2025-04-28,HLTH-001,1.3143
2025-04-28,BOOK-002,1.281
2025-04-28,HOMK-003,1.3429
2025-04-28,BOOK-003,1.3286
2025-04-28,HOMK-002,1.2905
2025-04-28,HOMK-001,0.4714
2025-04-28,HLTH-003,1.8048
2025-04-28,CLTH-001,1.5952
2025-04-28,JWLY-001,1.0143
2025-04-28,TOYS-003,1.881
2025-04-28,ELEC-001,0.8714
2025-04-29,APPL-001,1.7381
2025-04-29,PETS-001,1.2714
2025-04-29,PCAR-003,1.4571
2025-04-29,PCAR-002,1.2286
2025-04-29,BABY-002,0.9
2025-04-29,PCAR-001,1.5571
2025-04-29,OUTD-003,1.4286
2025-04-29,BABY-001,1.0286
2025-04-29,BABY-003,1.5857
2025-04-29,OUTD-001,1.2429
2025-04-29,OFFC-003,1.6
2025-04-29,BEAU-001,1.9
2025-04-29,OFFC-002,1.4048
2025-04-29,OFFC-001,1.3143
2025-04-29,BEAU-002,1.4286
2025-04-29,OUTD-002,1.2857
2025-04-29,MUSC-003,0.9571
2025-04-29,PETS-002,1.5333
2025-04-29,AUTO-003,1.0
2025-04-29,APPL-002,0.6381
2025-04-29,TOYS-001,2.0476
2025-04-29,TOOL-003,1.4905
2025-04-29,APPL-003,1.2857
2025-04-29,TOOL-002,1.4714
2025-04-29,TOOL-001,1.4286
2025-04-29,PETS-003,1.5333
2025-04-29,SPRT-003,0.8714
2025-04-29,SPRT-002,1.9143
2025-04-29,SPRT-001,1.6571
2025-04-29,AUTO-002,1.3714
2025-04-29,SOFT-003,1.5333
2025-04-29,SOFT-002,1.3905
2025-04-29,SOFT-001,1.6095
2025-04-29,AUTO-001,1.4905
2025-04-29,TOYS-002,2.0571
2025-04-29,MUSC-002,1.5857
2025-04-29,BEAU-003,1.7714
2025-04-29,GROC-002,2.0
2025-04-29,GROC-001,1.5952
2025-04-29,CLTH-003,1.4286
2025-04-29,GRDN-003,1.2143
2025-04-29,GRDN-002,1.5286
2025-04-29,DIY0-001,1.3714
2025-04-29,GROC-003,2.0238
2025-04-29,GRDN-001,1.1095
2025-04-29,FURN-002,1.2095
2025-04-29,DIY0-002,1.4
2025-04-29,FURN-001,1.4524
2025-04-29,ELEC-003,0.6619
2025-04-29,DIY0-003,1.4714
2025-04-29,ELEC-002,0.8524
2025-04-29,FURN-003,0.7857
2025-04-29,MUSC-001,1.5381
2025-04-29,CLTH-002,0.9048
2025-04-29,HLTH-002,1.3333
2025-04-29,MOVI-003,1.6429
2025-04-29,MOVI-002,1.1714
2025-04-29,BOOK-001,1.5667
2025-04-29,MOVI-001,1.6429
2025-04-29,JWLY-003,1.0
2025-04-29,JWLY-002,1.1714
2025-04-29,HLTH-001,1.4524
2025-04-29,BOOK-002,1.2286
2025-04-29,HOMK-003,1.0429
2025-04-29,BOOK-003,1.1429
2025-04-29,HOMK-002,1.1429
2025-04-29,HOMK-001,0.6333
2025-04-29,HLTH-003,1.5857
2025-04-29,CLTH-001,1.719
2025-04-29,JWLY-001,1.119
2025-04-29,TOYS-003,1.8381
2025-04-29,ELEC-001,0.8857
2025-04-30,APPL-001,1.4476
2025-04-30,PETS-001,1.0952
2025-04-30,PCAR-003,1.3571
2025-04-30,PCAR-002,1.2476
2025-04-30,BABY-002,0.919
2025-04-30,PCAR-001,1.3667
2025-04-30,BABY-001,0.7571
2025-04-30,BABY-003,1.3952
2025-04-30,OUTD-001,1.3619
2025-04-30,OFFC-003,1.6905
2025-04-30,BEAU-001,1.6714
2025-04-30,OFFC-002,1.5714
2025-04-30,OFFC-001,1.2524
2025-04-30,BEAU-002,1.4095
2025-04-30,OUTD-002,1.1571
2025-04-30,MUSC-003,0.9429
2025-04-30,PETS-002,1.5286
2025-04-30,AUTO-003,1.3857
2025-04-30,APPL-002,0.9286
2025-04-30,TOYS-001,2.0429
2025-04-30,TOOL-003,1.4857
2025-04-30,APPL-003,1.2857
2025-04-30,TOOL-002,1.381
2025-04-30,TOOL-001,1.5571
2025-04-30,PETS-003,1.6571
2025-04-30,SPRT-003,1.0048
2025-04-30,SPRT-002,1.8952
2025-04-30,SPRT-001,1.6143
2025-04-30,AUTO-002,1.1714
2025-04-30,SOFT-003,1.4571
2025-04-30,SOFT-002,1.4667
2025-04-30,SOFT-001,1.5905
2025-04-30,AUTO-001,1.7905
2025-04-30,TOYS-002,2.1619
2025-04-30,MUSC-002,1.5714
2025-04-30,BEAU-003,1.7905
2025-04-30,GROC-002,2.5429
2025-04-30,GROC-001,1.9286
2025-04-30,CLTH-003,1.3
2025-04-30,GRDN-003,1.5238
2025-04-30,GRDN-002,1.3333
2025-04-30,DIY0-001,1.3714
2025-04-30,GROC-003,1.8333
2025-04-30,GRDN-001,1.4048
2025-04-30,FURN-002,1.0714
2025-04-30,DIY0-002,1.4286
2025-04-30,FURN-001,1.4714
2025-04-30,ELEC-003,0.6714
2025-04-30,DIY0-003,1.1762
2025-04-30,ELEC-002,0.9857
2025-04-30,FURN-003,0.7476
2025-04-30,MUSC-001,1.4571
2025-04-30,CLTH-002,1.0238
2025-04-30,HLTH-002,1.481
2025-04-30,MOVI-003,1.881
2025-04-30,MOVI-002,1.1571
2025-04-30,BOOK-001,2.019
2025-04-30,MOVI-001,1.7667
2025-04-30,JWLY-003,1.0143
2025-04-30,JWLY-002,1.3476
2025-04-30,HLTH-001,1.5
2025-04-30,BOOK-002,1.2429
2025-04-30,HOMK-003,0.9
2025-04-30,BOOK-003,1.1714
2025-04-30,HOMK-002,1.1238
2025-04-30,HOMK-001,0.9048
2025-04-30,HLTH-003,1.381
2025-04-30,CLTH-001,1.5667
2025-04-30,JWLY-001,1.1857
2025-04-30,TOYS-003,1.7143
2025-04-30,ELEC-001,0.8857
2024-09-01,APPL-001,4.2714
2024-09-01,PETS-001,5.6
2024-09-01,PCAR-003,5.1524
2024-09-01,PCAR-002,5.7286
2024-09-01,BABY-002,5.6381
2024-09-01,PCAR-001,3.5571
2024-09-01,OUTD-003,6.4429
2024-09-01,BABY-001,2.6952
2024-09-01,BABY-003,4.519
2024-09-01,OUTD-001,6.5381
2024-09-01,OFFC-003,6.6286
2024-09-01,BEAU-001,4.6429
2024-09-01,OFFC-002,3.4095
2024-09-01,OFFC-001,2.5762
2024-09-01,BEAU-002,4.819
2024-09-01,OUTD-002,6.019
2024-09-01,MUSC-003,8.581
2024-09-01,PETS-002,4.0571
2024-09-01,AUTO-003,3.1286
2024-09-01,APPL-002,7.5857
2024-09-01,TOYS-001,6.3429
2024-09-01,TOOL-003,4.7619
2024-09-01,APPL-003,3.1429
2024-09-01,TOOL-002,7.2476
2024-09-01,TOOL-001,4.1286
2024-09-01,PETS-003,6.0762
2024-09-01,SPRT-003,6.719
2024-09-01,SPRT-002,4.2571
2024-09-01,SPRT-001,3.2429
2024-09-01,AUTO-002,7.9429
2024-09-01,SOFT-003,5.0238
2024-09-01,SOFT-002,3.2571
2024-09-01,SOFT-001,5.0714
2024-09-01,AUTO-001,2.4095
2024-09-01,TOYS-002,3.0857
2024-09-01,MUSC-002,3.7143
2024-09-01,BEAU-003,4.781
2024-09-01,GROC-002,5.0952
2024-09-01,GROC-001,5.3429
2024-09-01,CLTH-003,4.1143
2024-09-01,GRDN-003,4.6571
2024-09-01,GRDN-002,3.6619
2024-09-01,DIY0-001,4.6286
2024-09-01,GROC-003,5.5048
2024-09-01,GRDN-001,5.6143
2024-09-01,FURN-002,6.2238
2024-09-01,DIY0-002,3.8857
2024-09-01,FURN-001,3.9857
2024-09-01,ELEC-003,3.8429
2024-09-01,DIY0-003,5.0286
2024-09-01,ELEC-002,2.781
2024-09-01,FURN-003,4.8429
2024-09-01,MUSC-001,3.3095
2024-09-01,CLTH-002,4.4429
2024-09-01,HLTH-002,2.3762
2024-09-01,MOVI-003,6.2143
2024-09-01,MOVI-002,2.9667
2024-09-01,BOOK-001,6.4571
2024-09-01,MOVI-001,2.6095
2024-09-01,JWLY-003,3.7619
2024-09-01,JWLY-002,5.9333
2024-09-01,HLTH-001,6.1381
2024-09-01,BOOK-002,3.7619
2024-09-01,HOMK-003,4.5429
2024-09-01,BOOK-003,5.3857
2024-09-01,HOMK-002,4.881
2024-09-01,HOMK-001,3.8571
2024-09-01,HLTH-003,6.0476
2024-09-01,CLTH-001,5.5
2024-09-01,JWLY-001,4.181
